0.3078541345529266,0.12676346716885228,-3.6218133476814907;0.4932709350855139,-0.39917627458857036,-2.791748291122431
0.32832005300632583,0.12768002061357114,-3.6480005889591727;0.5282537676261754,-0.40352778170875286,-2.8246872946961714
0.3494918450860217,0.12876015345274497,-3.6788615272212817;0.5651367623678444,-0.4088158938369064,-2.8636871513783273
0.3716352339873202,0.13007233189556208,-3.716352339873199;0.604698912765121,-0.4154855809635064,-2.9113381254947104
0.395278907815787,0.1317596359385958,-3.7645610268170193;0.6485173796169201,-0.42448522965751384,-2.9730675487025167
0.4219626117466947,0.13426083101031194,-3.8360237431517668;0.7012673684866167,-0.4387877312638341,-3.06556660733045
0.8227379587788046,0.14397914278629095,-4.113689793894024;0.027621202060084116,0.24122191885390695,-3.5150804173488797
0.8111169490573433,0.13848338154637577,-3.956668044182161;0.062363650715928975,0.22569960404707207,-3.299582183159751
0.8130416135771468,0.13550693559619126,-3.871626731319747;0.09074307931842918,0.2179668281101913,-3.1849789369343813
0.8184146653078285,0.13323029435243727,-3.806579838641061;0.11704378030464602,0.21231374834905242,-3.098183982516946
0.8255254575843067,0.1313335955247762,-3.752388443565031;0.14208745854832294,0.20775787420436054,-3.0263913147125847
0.833699063645881,0.12968652101158157,-3.7053291717594696;0.1662325058999321,0.20390528656984375,-2.9643973468728735
0.8425913299506255,0.1282204197750953,-3.6634405650027193;0.1896800496217681,0.20055144735940544,-2.9094676991329123
0.8520009849489045,0.12689376371579436,-3.62553610616555;0.2125593122579097,0.1975742777760542,-2.8599522687196957
0.8617996890470324,0.12567912131935902,-3.590832037695968;0.23496075433945574,0.19489414943409536,-2.814763593666869
0.8719005903750403,0.12455722719643438,-3.558777919898122;0.2569515879238926,0.19245580240975976,-2.773139639346354
0.8822423190361892,0.12351392466506661,-3.528969276144757;0.27858399167098713,0.19021908844021912,-2.734521641036957
0.8927800811305422,0.1225384425081138,-3.5010983573746763;0.2998998633054225,0.1881537888797202,-2.6984853288035144
0.9034803585261834,0.12162235595544786,-3.474924455869936;0.320933759018465,0.18623651078329395,-2.6646995053791005
0.9143175837743838,0.12075892615888104,-3.450255033110884;0.34171480944143673,0.18444872633491458,-2.6328997418331257
0.9252719636034401,0.1199426619485942,-3.4269331985312594;0.3622680225968098,0.1827754801918949,-2.6028709439881896
0.9363280035419468,0.11916901863261156,-3.4048291037888987;0.38261520154804785,0.18120450648756392,-2.574435383223369
0.9474734781098759,0.11843418476373459,-3.383833850392414;0.4027756100298374,0.17972560745658533,-2.5474442318453234
0.9586986939478885,0.1177349273269338,-3.3638550664838203;0.4227664676123859,0.17833020494066854,-2.5217714239007414
0.9699959512183188,0.11706847687117651,-3.344813624890754;0.4426033262165373,0.1770110095195474,-2.4973091046234996
0.981359142626628,0.11643244065061704,-3.3266411614461977;0.46230036198446445,0.17576177172333335,-2.473964192886161
0.9927834500963318,0.11582473584457213,-3.3092781669877724;0.48187060545778615,0.1745770918056792,-2.4516557408278867
1.0042651121034216,0.11524353745449113,-3.2926724986997438;0.5013261259418558,0.1734522721222818,-2.430312875684409
1.015801243037477,0.11468723711713458,-3.2767782033466992;0.5206781812848994,0.17238320105091326,-2.409873174253832
1.0273896914770309,0.11415441016411466,-3.261554576117559;0.5399373411695281,0.17136626062966037,-2.3902813638896148
1.039028927990978,0.1136437889990133,-3.2469653999718053;0.5591135898605708,0.17039825228359598,-2.371488273414831
1.0507179556395259,0.11315424137656444,-3.2329783250446953;0.5782164128434252,0.16947633652413305,-2.353449977773561
1.0624562381414886,0.11268475253015799,-3.2195643580045106;0.5972548707106242,0.1685979835688059,-2.336127094620589
1.0742436419503911,0.11223441035302606,-3.206697438657885;0.6162376628748159,0.16776093258832134,-2.3194842013471035
1.086080389402765,0.1118023930267553,-3.19435408647872;0.635173183114204,0.1669631578374874,-2.303489348517597
1.0979670207759031,0.11138795862943957,-3.1825131036982706;0.6540695685313043,0.16620284033017965,-2.2881136511968236
1.1099043635919128,0.11099043635919136,-3.1711553245483217;0.6729347431866489,0.16547834401842476,-2.2733309437467093
1.1218935078795667,0.11060921908671796,-3.160263402477653;0.6917764574270058,0.16478819566113928,-2.259117486764034
1.1339357863899129,0.11024375701013048,-3.149821628860868;0.7106023237430135,0.1641310677393939,-2.2454517171843715
1.146032758979899,0.10989355223094932,-3.139815778027121;0.7294198498492865,0.16350576390659025,-2.2323140343896917
1.1581862005478,0.10955815410587304,-3.130232974453513;0.748236469570965,0.162911206563849,-2.21968661656423
1.170398092037477,0.1092371552568313,-3.1210615787666054;0.7670595720367777,0.16234642623064796,-2.2075532626466723
1.1826706141345111,0.10893018814396827,-3.1122910898276617;0.7858965296145826,0.1618105524436554,-2.195899256098822
1.1950061433628592,0.10863692212389638,-3.103912060682751;0.8047547249770022,0.16130280596682706,-2.184711247406963
1.2074072503608768,0.10835706092982238,-3.0959160265663512;0.8236415776492905,0.16082249213609723,-2.173977152791868
1.2198767001742978,0.10809034052177331,-3.088295443479235;0.8425645703668783,0.16036899519468406,-2.1636860670581544
1.2324174544538313,0.10783652726471038,-3.081043636134579;0.8615312755544801,0.15994177350181168,-2.153828188886201
1.2450326754890915,0.10759541640029195,-3.074154754294053;0.8805493822314651,0.15954035551988877,-2.1443947571787025
1.257725732050198,0.10736683078477312,-3.0676237367078008;0.8996267236484778,0.1591643365038622,-2.135377997332723
1.2705002070454483,0.10715061987130296,-3.061446282037225;0.9187713059680254,0.15881337583242228,-2.1267710765281826
1.283359907039179,0.1069466589199317,-3.05561882628376;0.9379913383167797,0.1584871949346237,-2.1185680673139164
1.2963088737097068,0.10675484842315242,-3.0501385263757803;0.9572952645601597,0.15818557577783524,-2.1107639189399787
1.30935139736419,0.10657511373894579,-3.045003249684163;0.9766917971808553,0.15790835989420685,-2.1033544360359815
1.3224920326667808,0.10640740492721235,-3.040211569348921;0.99618995368353,0.15765544793345077,-2.096336264375198
1.3357356167796743,0.10625169678929237,-3.035762765408351;1.015799095999054,0.15742679974002283,-2.0897068835975703
1.3490872901654436,0.1061079891141361,-3.031656831832457;1.035528973425566,0.15722243496316296,-2.083464606896605
1.3625525203546915,0.10597630713869835,-3.027894489677093;1.0553897697222514,0.15704243421900874,-2.0776085878091703
1.3761371290481088,0.10585670223447,-3.0244772066991397;1.0753921550686563,0.15688694083559254,-2.0721388343889555
1.389847322998678,0.10574925283685604,-3.02140722391017;1.0955473437211223,0.15675616322436275,-2.0670562311983947
1.4036897292115151,0.10565406563957647,-3.0186875897021825;1.1158671583440822,0.15665037793647785,-2.062362569726558
1.4176714351094137,0.10557127708261603,-3.0163222023604552;1.1363641021737483,0.15656993347911757,-2.0580605880387846
1.431800034447036,0.10550105516978169,-3.01431586199376;1.1570514403941852,0.1565152549872364,-2.0541540206966964
1.4460836799222443,0.10544360166099709,-3.0126743331713426;1.1779432923817876,0.1564868498705324,-2.0506476602657138
1.4605311436382147,0.10539915469554133,-3.0114044198726067;1.1990547368188376,0.15648531458520065,-2.0475474320655174
1.4751518868259266,0.10536799191613772,-3.010514054746789;1.2204019321093416,0.15651134271696432,-2.0448604842357274
1.489956140558887,0.10535043418093147,-3.0100124051694683;1.2420022550772227,0.15656573460816506,-2.0425952957090794
1.5049549996005698,0.10534684997203998,-3.0099099992011396;1.2638744616226871,0.15664940882031214,-2.0407618053402037
1.5201605320481426,0.1053576606370001,-3.0102188753428574;1.2860388739054631,0.1567634157985221,-2.0393715662747445
1.535585908111111,0.10538334663507633,-3.0109527610021782;1.3085175997783078,0.156908954201268,-2.038437930721522
1.5512455522435342,0.10542445500684224,-3.012127285909776;1.3313347917019864,0.15708739048556655,-2.0379762716949577
1.5671553240068083,0.10548160834661219,-3.013760238474631;1.3545169543605675,0.15730028250500644,-2.0380042501442213
1.5833327345815638,0.10555551563877104,-3.0158718753934552;1.3780933128445043,0.15754940810138718,-2.0385421383488778
1.5997972079229845,0.10564698542887643,-3.0184852979678953;1.402096256839589,0.15783679997260674,-2.0396132137819114
1.6165703983837263,0.10575694195033734,-3.0216269128667785;1.426561881133215,0.15816478851259172,-2.0412442421759054
1.6336765805407163,0.10588644503504652,-3.025327001001326;1.451530649493447,0.1585360548925395,-2.043466074808223
1.6511431324513688,0.10603671492806968,-3.029620426516274;1.4770482184490004,0.1589536974608058,-2.0463143938498725
1.6690011413945567,0.10620916354329005,-3.0345475298082847;1.5031664710234427,0.15942131569632348,-2.049830652240856
1.6872861725243427,0.10640543430333703,-3.0401552658096267;1.5299448301414889,0.15994311763913666,-2.054063272920425
1.7060392577178325,0.10662745360736461,-3.0464986744961293;1.5574519505952116,0.16052405923524343,-2.0590691995138193
1.7253081874389977,0.10687749833692917,-3.053642809626545;1.5857679327071428,0.1611700278593609,-2.06491593199682
1.7451492281303658,0.10715828593782954,-3.061665312509413;1.6149872696582588,0.1618880882525615,-2.071684245364543
1.7656294511003037,0.10747309702349685,-3.07065991495705;1.645222850603308,0.16268681870582807,-2.0794718926854214
1.7868299636675027,0.10782594608338386,-3.0807413166681075;1.676611523790307,0.16357678123854696,-2.088398764980164
1.808850512970166,0.10822182556231773,-3.092052158923361;1.7093220363725268,0.16457119693756916,-2.098614274256299
1.831816254514039,0.10866706594574817,-3.104773312735659;1.743566727661687,0.16568694694813743,-2.1103082534294964
1.8558880839238505,0.10916988728963838,-3.1191396368468083;1.7796194094387239,0.16694611304512522,-2.1237276633254263
1.8812791465326268,0.10974128354773667,-3.1354652442210447;1.817843988749321,0.1683784600325429,-2.1392033999798348
1.908282771525442,0.11039652397254633,-3.1541863992156065;1.8587429854771664,0.17002567183314007,-2.1571958404219385
1.9373233493969055,0.11115789709654385,-3.175939917044107;1.9030460625066175,0.17194913421972272,-2.178378142970704
1.9690586323309356,0.11206024736842733,-3.2017213533836353;1.9518883712547264,0.17424572424068063,-2.203804448726366
2.0046166212536267,0.11316384152238224,-3.2332526149252043;2.0072243310114746,0.17708471299123804,-2.2353010519520904
2.0462808461186976,0.11459172738264718,-3.2740493537899162;2.0730270668053166,0.18081557345444393,-2.276603093638302
2.1005445495321515,0.116696919418453,-3.3341976976700827;2.160646172846559,0.1864538015714417,-2.338445834871289
-2.8156576102125013,0.09822061430973852,-3.274020476991281;-2.709626726746964,0.15471558826442475,-2.2812638252032524
-2.743789461427845,0.09627331443606481,-3.2091104812021576;-2.602368227039944,0.1494135601185369,-2.220588276720635
-2.6957089033235095,0.09514266717612396,-3.171422239204129;-2.5317733740350485,0.14640037294467667,-2.186283776937907
-2.656556038333833,0.09431559899410068,-3.143853299803353;-2.4748404134475703,0.14421782445350245,-2.16176918957328
-2.6225349444254777,0.09366196230091,-3.1220654100303307;-2.425711267968031,0.14250063356870452,-2.142843665697327
-2.591970074556275,0.09312467333735128,-3.1041557779117066;-2.381806855020862,0.1410902267106187,-2.127666798535029
-2.5639433025585197,0.09267264949006707,-3.089088316335566;-2.341717383632442,0.1399010599538423,-2.115237651088309
-2.5378858088677405,0.09228675668609973,-3.0762252228699887;-2.3045714362594354,0.13888092572366162,-2.1049408222199566
-2.513415719574282,0.09195423364296162,-3.065141121432051;-2.2697852683279103,0.13799528416117518,-2.0963664185765998
-2.4902616476099118,0.09166607291815634,-3.0555357639385416;-2.236944885053446,0.1372199393655495,-2.089225532667236
-2.4682223371116505,0.09141564211524639,-3.0471880705082106;-2.2057438709574737,0.13653720174334777,-2.0833057645900666
-2.4471435197076876,0.09119789514438595,-3.039929838146196;-2.175947775139468,0.1359337026430325,-2.0784457895756887
-2.426903772659881,0.09100889147474563,-3.0336297158248517;-2.147372372914266,0.13539906821924286,-2.074519863532191
-2.4074054329540964,0.09084548803600373,-3.0281829345334548;-2.1198697143471126,0.13492507319799704,-2.0714278976002216
-2.388568516996282,0.0907051335568209,-3.0235044518940275;-2.0933187978236023,0.13450507836602354,-2.0690888358424226
-2.370326511861586,0.09058572656795877,-3.019524218931956;-2.0676191210730064,0.13413364378000894,-2.0674360851604745
-2.3526233778539605,0.0904855145328447,-3.0161838177614877;-2.0426860929330064,0.13380625510271174,-2.066414270527894
-2.335411361136357,0.09040302043108486,-3.013434014369493;-2.018447688420957,0.13351912519838466,-2.0659768746061893
-2.3186493635364034,0.09033698818973009,-3.011232939657667;-1.9948419582254902,0.13326904722638733,-2.066084484348827
-2.302301705047132,0.09028634137439741,-3.009544712479911;-1.9718151398668673,0.1330532838470505,-2.066703464513483
-2.2863371690812193,0.09025015141110083,-3.008338380370025;-1.949320201699083,0.13286948230043694,-2.0678049379390324
-2.270728255204791,0.09022761278959442,-3.007587092986478;-1.927315704241326,0.13271560837774046,-2.0693639904827785
-2.255450586703527,0.09021802346814116,-3.0072674489380358;-1.9057648981027584,0.1325898944242668,-2.071359043302375
-2.2404824354531936,0.09022076921288034,-3.0073589737626754;-1.8846350009885084,0.13249079792379032,-2.07377135170587
-2.225804336883481,0.09023531095473578,-3.0078436984911896;-1.8638966121122498,0.132416968173265,-2.0765846010616884
-2.2113987749985764,0.09026117448973789,-3.0087058163245937;-1.843523233347892,0.1323672192215088,-2.0797845780851714
-2.197249922493097,0.09029794202026434,-3.0099314006754754;-1.8234908742344558,0.13234050771396583,-2.083358901345452
-2.183343424648668,0.09034524515787601,-3.0115081719291976;-1.8037777235360175,0.13233591462109662,-2.087296798802415
-2.169666218353904,0.09040275909807943,-3.0134253032693112;-1.784363874128083,0.1323526300715555,-2.091588923069769
-2.156206379553001,0.09047019774348262,-3.0156732581160846;-1.765231090984909,0.1323899406906175,-2.0962271972292355
-2.142952993894493,0.09054730960117584,-3.0182436533725254;-1.7463626142847186,0.13244721897785405,-2.1012046856098676
-2.1298960464600527,0.09063387431744911,-3.021129143914968;-1.727742991343356,0.13252391435868366,-2.1065154851466055
-2.1170263272992247,0.09072969974139543,-3.0243233247131784;-1.7093579323787056,0.13261954562101294,-2.112154633847772
-2.1043353501484607,0.09083461943086887,-3.0278206476956266;-1.6911941861034654,0.1327336945070971,-2.1181180336072076
-2.0918152822202734,0.09094849053131632,-3.0316163510438745;-1.673239431917138,0.13286600027647116,-2.124402385146208
-2.0794588833466863,0.09107119197138779,-3.0357063990462567;-1.6554821860742914,0.13301615509162934,-2.1310051333022355
-2.0672594530759936,0.09120262292982333,-3.040087430994108;-1.637911719684589,0.13318390010642375,-2.137924421223543
-2.0552107845732928,0.09134270153659088,-3.0447567178863597;-1.6205179867812904,0.13336902215974444,-2.1451590523032165
-2.043307124376723,0.09149136377806233,-3.0497121259354083;-1.6032915609997815,0.13357135099517348,-2.152708458907296
-2.031543137224909,0.09164856258157492,-3.0549520860524946;-1.5862235796541764,0.13379075694206724,-2.1605726771328295
-2.0199138753039643,0.0918142670592712,-3.060475568642371;-1.5693056941995842,0.134027149005581,-2.168752326980705
-2.00841475137198,0.09198846189489993,-3.066282063163328;-1.552530026231084,0.13428047332318008,-2.177248597453201
-1.9970415153093364,0.09217114686043099,-3.072371562014364;-1.5358891283044351,0.13455071195357302,-2.186063236191912
-1.9857902337187605,0.09236233645203545,-3.078744548401179;-1.519375948974392,0.13483788197113572,-2.1951985433628143
-1.9746572722628912,0.09256205963732311,-3.0854019879107675;-1.5029838015387973,0.1351420348450867,-2.204657369575581
-1.963639280481183,0.0927703597077725,-3.092345323592414;-1.4867063360535413,0.13546325608808157,-2.2144431176957435
-1.9527331788749085,0.09298729423213858,-3.099576474404617;-1.4705375142485615,0.13580166516380016,-2.2245597484746025
-1.94193614808979,0.09321293510831001,-3.107097836943664;-1.4544715870299731,0.13615741564758613,-2.2350117899838633
-1.9312456200621666,0.09344736871268554,-3.114912290422849;-1.4385030743004794,0.13653069563846437,-2.2458043509025045
-1.92065927102754,0.09369069614768498,-3.1230232049228297;-1.4226267468707585,0.13692172842500783,-2.2569431377637583
-1.91017501632073,0.09394303358954417,-3.131434452984803;-1.4068376102696878,0.13733077341166855,-2.2684344763318856
-1.8997910069259258,0.09420451274012864,-3.140150424670952;-1.3911308902924815,0.13775812731648618,-2.280285337344001
-1.8895056277630573,0.09447528138815295,-3.149176046271762;-1.375502020153513,0.13820412565561063,-2.292503366922522
-1.8793174977252978,0.09475550408698989,-3.15851680289966;-1.3599466291359463,0.13866914453501272,-2.3050969220418587
-1.8692254715117194,0.09504536295822309,-3.1681787652741003;-1.3444605326537489,0.1391536027752137,-2.318075111520255
-1.8592286433302445,0.09534505863232033,-3.1781686210773414;-1.3290397236640785,0.13965796440105385,-2.3314478431076764
-1.8493263525798767,0.09565481134033851,-3.188493711344614;-1.3136803653898814,0.1401827415356158,-2.345225877356041
-1.839518191658942,0.09597486217351012,-3.1991620724503345;-1.298378785334544,0.1407284977456893,-2.3594208890932533
-1.8298040160891527,0.09630547453100811,-3.210182484366934;-1.283131470593398,0.14129585189591093,-2.374045537482181
-1.820183957195189,0.09664693578027563,-3.221564526009184;-1.2679350644913856,0.14188548258032357,-2.3891135458362713
-1.8106584376381973,0.09699955915918922,-3.2333186386396378;-1.2527863646032353,0.14249813321402646,-2.404639792592117
-1.8012281901717897,0.09736368595523198,-3.2454561985077293;-1.237682322243264,0.14313461788449097,-2.420640415116667
-1.7918942800737931,0.09773968800402516,-3.2579896001341693;-1.222620043547575,0.1437958280827269,-2.437132928364644
-1.7826581318102845,0.09812797055836439,-3.2709323519454765;-1.2075967923137254,0.1444827404598443,-2.4541363608168445
-1.7735215606157448,0.09852897558976367,-3.284299186325453;-1.1926099948140747,0.1451964257859688,-2.4716714106433533
-1.764486809831524,0.0989431855980295,-3.29810618660098;-1.177657246861909,0.14593805932770262,-2.4897606256754417
-1.755556595043101,0.09937112802130767,-3.312370934043586;-1.1627363234874373,0.14670893290960996,-2.5084286115719885
-1.7467341563079168,0.09981338036045248,-3.3271126786817464;-1.147845191679467,0.14751046898774278,-2.527702273581373
-1.73802332008585,0.10027057615879913,-3.3423525386266344;-1.1329820267741235,0.1483442371430567,-2.5476110985926796
-1.7294285728971186,0.10074341201342447,-3.358113733780813;-1.118145233234064,0.14921197350550555,-2.5681874858327713
-1.7209551492687871,0.1012326558393405,-3.374421861311347;-1.1033334707728826,0.15011560375344055,-2.5894671367220057
-1.7126091372351857,0.10173915666743687,-3.391305222247892;-1.0885456870577137,0.15105727050869217,-2.611489517225397
-1.7043976055918613,0.10226385633551176,-3.4087952111837225;-1.0737811585940529,0.1520393661809184,-2.634298409772968
-1.6963287583559545,0.1028078035367246,-3.426926784557484;-1.0590395418968153,0.15306457262766499,-2.657942576822737
-1.6884121235881568,0.10337217083192807,-3.4457390277309328;-1.0443209377344598,0.1541359094214885,-2.682476564910974
-1.6806587860733027,0.1039582754272147,-3.4652758475738197;-1.0296259721773042,0.1552567931000774,-2.7079616873237784
-1.6730816766252503,0.10456760478907826,-3.485586826302605;-1.0149558995063546,0.15643111059118922,-2.734467236451852
-1.6656959354150767,0.10520184855253124,-3.506728285084372;-1.0003127339278248,0.15766331116078297,-2.7620719951629225
-1.6585193734032375,0.10586293872786633,-3.5287646242622075;-0.985699419777336,0.15895852290061846,-2.7908661428000254
-1.6515730657748846,0.1065531010177346,-3.5517700339244835;-0.9711200539442834,0.16032270222276618,-2.820953689911218
-1.6448821260130209,0.10727492126171886,-3.575830708723959;-0.9565801803528101,0.16176282850756224,-2.8524556334246114
-1.6384767318829685,0.10803143287140461,-3.6010477623801505;-0.9420871857667472,0.1632871617049245,-2.885514112234247
-1.6323935103154759,0.10882623402103184,-3.627541134034391;-0.9276508411425549,0.16490558960942964,-2.9202979819828374
-1.6266774462310172,0.1096636480605181,-3.6554549353506003;-0.913284057194419,0.16663010603450548,-2.957010452843383
-1.6213845780210305,0.11054894850143401,-3.6849649500477972;-0.8990039641667521,0.168475485522742,-2.995899811591182
-1.6165859133988,0.11148868368267595,-3.716289456089195;-0.8848334985373622,0.17046026298396363,-3.0372749082486017
-1.6123733129968527,0.11249116137187354,-3.749705379062448;-0.8708038134549819,0.1726082051148027,-3.081528292953661
-1.608868697320621,0.11356720216380863,-3.7855734054602843;-0.8569580910128702,0.17495061268098613,-3.129172219419925
-1.6062391943569296,0.11473137102549508,-3.8243790341831656;-0.8433578791711545,0.1775301087045998,-3.1808975523312535
-1.6047236910832376,0.11600412224698115,-3.8668040748993677;-0.8300943108849284,0.1804072807772022,-3.23767645946279
-1.604683400435309,0.11741585856843734,-3.913861952281241;-0.8173096796480794,0.18367333839007788,-3.300956926864285
-1.6067097977697564,0.1190155405755376,-3.96718468585125;-0.8052439342506936,0.18747715241123072,-3.3730757082061533
-1.6118973510360552,0.12089230132770425,-4.029743377590138;-0.7943532753374156,0.1920936529149287,-3.458296046839342
-1.622759275416855,0.1232475399050777,-4.108251330169253;-0.7857122195216689,0.19815382795076034,-3.566272295308661
-1.6492747005024324,0.12686728465403338,-4.228909488467775;-0.7836980391073524,0.2081668358891698,-3.7347764838858994
-0.41145999632359237,0.11755999894959795,-3.9186666316532617;-0.6942332393297563,-0.4888912310240248,-3.1755272108826658
-0.38090582694000114,0.11427174808200048,-3.8090582694000124;-0.6294900518666309,-0.46376632701769127,-3.0318338057779064
-0.3565442537668107,0.11259292224215087,-3.7530974080716923;-0.5834363527522366,-0.45212142219007423,-2.959612887359114
-0.3340882466153411,0.1113627488717805,-3.712091629059347;-0.5428934377574619,-0.44403563151924136,-2.9071487545576016
-0.3127397196841834,0.1103787245944178,-3.679290819813924;-0.5054549234111411,-0.43782009550669687,-2.8654487565779276
-0.29215582164743736,0.10955843311778916,-3.651947770592969;-0.47010500641906505,-0.43280060672594106,-2.8308626595728628
-0.2721463290236693,0.1088585316094679,-3.6286177203155936;-0.4362899871859546,-0.42862886014223367,-2.8014755540629865
-0.25259005584474115,0.1082528810763178,-3.60842936921059;-0.40366337945734854,-0.42509828600436583,-2.7761353205316914
-0.23340264847043782,0.1077242992940484,-3.590809976468277;-0.3719883011145235,-0.4220752172545192,-2.7540863129173307
-0.21452161145141557,0.10726080572570779,-3.5753601908569235;-0.34109236581906477,-0.41946781852973386,-2.7348027564547444
-0.19589842383262046,0.1068536857268839,-3.56178952422946;-0.3108440808773502,-0.417210203724925,-2.7179029585707823
-0.17749400008872063,0.10649640005323238,-3.5498800017744094;-0.28113934407202634,-0.415253562877992,-2.703101034834483
-0.1592758923759655,0.10618392825064368,-3.5394642750214524;-0.25189317460385674,-0.41356086264105696,-2.6901778737564483
-0.14121646984022537,0.10591235238016902,-3.530411746005631;-0.22303436768505858,-0.41210351290843616,-2.6789627487653087
-0.12329167922888948,0.10567858219619097,-3.522619406539696;-0.1945018808054279,-0.41085918283655576,-2.6693211910918935
-0.10548016785393301,0.10548016785393301,-3.516005595131097;-0.16624229468366017,-0.40981032322522903,-2.6611467332442214
-0.08776264095836875,0.10531516915004249,-3.510505638334747;-0.13820796646250935,-0.40894314193761394,-2.654355150037244
-0.07012137513473396,0.10518206270210094,-3.506068756736695;-0.11035564188084582,-0.40824688117233043,-2.6488803740742908
-0.052539837763724125,0.10507967552744825,-3.5026558509149384;-0.08264537808179094,-0.4077133032218667,-2.644671575192148
-0.035002379226106405,0.10500713767831922,-3.500237922610637;-0.05503967890744558,-0.4073363255804184,-2.6416910792307764
-0.01749397486596519,0.10496384919579113,-3.498794973193035;-0.027502775022581652,-0.40711176740835486,-2.6399129167971007
0.0,0.1049494583375687,-3.4983152779189535;0.0,-0.4070371830230924,-2.6393218675436296
0.017493974865964802,0.10496384919579113,-3.498794973193035;0.02750277502258104,-0.40711176740835486,-2.6399129167971007
0.035002379226106405,0.10500713767831922,-3.500237922610637;0.05503967890744558,-0.4073363255804184,-2.6416910792307764
0.052539837763723736,0.10507967552744825,-3.5026558509149384;0.08264537808179033,-0.4077133032218667,-2.644671575192148
0.07012137513473396,0.10518206270210094,-3.506068756736695;0.11035564188084582,-0.40824688117233043,-2.6488803740742908
0.08776264095836836,0.10531516915004249,-3.510505638334747;0.13820796646250874,-0.40894314193761394,-2.654355150037244
0.10548016785393301,0.10548016785393301,-3.516005595131097;0.16624229468366017,-0.40981032322522903,-2.6611467332442214
0.12329167922888908,0.10567858219619097,-3.522619406539696;0.1945018808054273,-0.41085918283655576,-2.6693211910918935
0.14121646984022537,0.10591235238016902,-3.530411746005631;0.22303436768505858,-0.41210351290843616,-2.6789627487653087
0.15927589237596512,0.10618392825064368,-3.5394642750214524;0.25189317460385613,-0.41356086264105696,-2.6901778737564483
0.17749400008872063,0.10649640005323238,-3.5498800017744094;0.28113934407202634,-0.415253562877992,-2.703101034834483
0.19589842383262007,0.1068536857268839,-3.56178952422946;0.3108440808773496,-0.4172102037249251,-2.7179029585707823
0.21452161145141557,0.10726080572570779,-3.5753601908569235;0.34109236581906477,-0.41946781852973386,-2.7348027564547444
0.23340264847043782,0.1077242992940484,-3.590809976468277;0.3719883011145235,-0.4220752172545192,-2.7540863129173307
0.25259005584474153,0.1082528810763178,-3.60842936921059;0.4036633794573492,-0.42509828600436583,-2.7761353205316914
0.2721463290236693,0.1088585316094679,-3.6286177203155936;0.4362899871859546,-0.42862886014223367,-2.8014755540629865
0.29215582164743775,0.10955843311778916,-3.651947770592969;0.4701050064190657,-0.43280060672594106,-2.8308626595728628
0.3127397196841834,0.1103787245944178,-3.679290819813924;0.5054549234111411,-0.43782009550669687,-2.8654487565779276
0.3340882466153426,0.11136274887178088,-3.7120916290593593;0.5428934377574657,-0.4440356315192442,-2.9071487545576167
0.3565442537668107,0.11259292224215087,-3.7530974080716923;0.5834363527522366,-0.45212142219007423,-2.959612887359114
0.3809058269400016,0.11427174808200048,-3.8090582694000124;0.6294900518666315,-0.46376632701769116,-3.031833805777907
0.41145999632359237,0.11755999894959795,-3.9186666316532617;0.6942332393297563,-0.4888912310240248,-3.1755272108826658
0.8141886347188035,0.12212829520782068,-4.070943173594019;0.029590002698265283,0.2029351555201554,-3.456227598748251
0.8078291206423264,0.11821889570375514,-3.9406298567918343;0.06236001264901081,0.1921416330010423,-3.2782015678894605
0.8106252317140908,0.11580360453058451,-3.8601201510194807;0.09043309939212651,0.18592519034297392,-3.169898262244068
0.816405794482082,0.11391708760215102,-3.797236253405031;0.11659462601064396,0.1812716334524666,-3.086090914085467
0.8237607089017311,0.1123310057593271,-3.7443668586442334;0.14155570162476028,0.1774816729589564,-3.016114348446245
0.8320991612787411,0.11094655483716552,-3.698218494572181;0.16564459878475868,0.17425744152612105,-2.955365852551159
0.8411109401064877,0.10971012262258546,-3.657004087419512;0.1890505828058633,0.1714396049626395,-2.901354193985383
0.8506114029706359,0.10858868974093229,-3.6196229913644062;0.21189719308515653,0.16893132699141053,-2.8525487288447824
0.8604814230247408,0.1075601778780927,-3.5853392626030867;0.23427180589739338,0.16666866383711731,-2.8079283659050454
0.8706397083738736,0.10660894388251518,-3.553631462750503;0.25623980691444925,0.16460684331441278,-2.766771243430618
0.8810284636359588,0.10572341563631515,-3.524113854543835;0.2778522207050719,0.16271311605402672,-2.728544502438012
0.8916053076638832,0.10489474207810405,-3.4964914026034655;0.2991501778924436,0.16096270095586043,-2.6928414146144224
0.9023384151323858,0.10411597097681384,-3.4705323658937917;0.3201677035600974,0.1593363319197741,-2.6593431312976064
0.913203444222387,0.10338152198744016,-3.446050732914669;0.34093354794995634,0.15781869566978343,-2.6277941961599542
0.9241815124526681,0.10268683471696322,-3.4228944905654375;0.3614724386589886,0.15639739493063012,-2.597986208395963
0.935257817140639,0.10202812550625166,-3.400937516875052;0.381805966741424,0.15506223626398896,-2.5697465446034444
0.9464206680989665,0.10140221443917508,-3.3800738146391662;0.40195323199988287,0.15380472656025873,-2.542930345602293
0.9576607928025965,0.1008063992423787,-3.360213308079287;0.4219313246201427,0.1526177081546798,-2.517414681366037
0.9689708268204204,0.10023836139521597,-3.341278713173863;0.44175569243855184,0.15149508870024675,-2.4930942108486405
0.9803449333525756,0.0996960949172112,-3.3232031639070367;0.4614404263388101,0.15043163743190469,-2.469877893376191
